minute,participantId,totalGold,level,xp,minionsKilled,jungleMinionsKilled,gameId,queue,teamId,win,champion_name,role,lane,summonerName
6,7,1674,4,1415,0,30,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
7,7,1933,4,1714,0,36,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
8,7,2157,5,1909,0,40,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
9,7,2378,5,2130,0,44,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
10,7,2700,6,2582,0,52,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
11,7,3061,6,2992,4,56,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
12,7,3258,6,3161,4,60,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
13,7,3849,7,3637,7,64,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
14,7,4092,7,3983,9,68,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
15,7,4299,8,4152,9,72,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
16,7,4452,8,4175,10,72,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
17,7,4740,8,4620,15,76,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
18,7,5129,9,5289,20,80,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
19,7,5833,9,6044,33,80,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
20,7,6048,10,6120,37,80,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
21,7,6499,10,6777,39,88,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
22,7,6621,10,6802,39,88,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
23,7,6815,10,7206,39,88,3809833539,5v5 Draft Pick games,Red,False,Nasus,NONE,JUNGLE,Muten Weeb
0,8,500,1,0,0,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
1,8,500,1,0,0,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
2,8,577,1,240,3,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
3,8,927,3,815,13,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
4,8,1260,4,1446,25,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
5,8,1564,5,2080,33,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
6,8,1879,6,2714,41,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
7,8,2169,7,3255,51,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
8,8,2291,7,3285,51,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
9,8,2519,7,3556,57,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
10,8,2725,7,3945,62,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
11,8,2848,7,4021,62,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
12,8,3271,8,4324,67,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
13,8,3449,8,4493,70,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
14,8,3772,8,4988,78,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
15,8,4139,9,5591,89,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
16,8,4332,10,6166,93,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
17,8,4607,10,6409,98,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
18,8,4729,10,6409,98,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
19,8,4952,10,6645,98,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
20,8,5536,11,7499,116,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
21,8,6350,11,8106,121,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
22,8,6695,11,8482,130,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
23,8,8014,12,8855,130,0,3809833539,5v5 Draft Pick games,Red,False,Orianna,SOLO,MIDDLE,BreakerTCX
0,9,500,1,0,0,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
1,9,500,1,0,0,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
2,9,550,1,113,1,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
3,9,834,2,412,10,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
4,9,1046,2,583,12,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
5,9,1197,3,743,13,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
6,9,1516,4,1153,24,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
7,9,1741,4,1369,26,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
8,9,1913,4,1575,29,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
9,9,2207,5,1820,35,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
10,9,2364,5,1913,37,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
11,9,2676,5,2253,43,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
12,9,2975,6,2636,49,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
13,9,3105,6,2842,49,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
14,9,3277,6,3008,52,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
15,9,3399,6,3008,52,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
16,9,3635,7,3382,58,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
17,9,3827,7,3607,62,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
18,9,4182,8,4361,70,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
19,9,4479,8,4936,73,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
20,9,4778,9,5348,82,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
21,9,5077,9,5822,84,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
22,9,5312,10,6334,90,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
23,9,5548,10,6626,93,0,3809833539,5v5 Draft Pick games,Red,False,Senna,DUO,BOTTOM,SuccTheShota
0,10,500,1,0,0,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
1,10,500,1,0,0,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
2,10,523,1,113,0,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
3,10,713,2,473,3,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
4,10,929,2,643,5,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
5,10,1112,3,1047,8,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
6,10,1299,4,1277,11,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
7,10,1534,4,1493,14,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
8,10,1772,5,1852,17,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
9,10,2063,5,2218,22,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
10,10,2197,5,2311,22,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
11,10,2450,6,2651,25,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
12,10,2669,6,3009,26,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
13,10,2809,7,3245,26,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
14,10,3012,7,3426,29,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
15,10,3167,7,3516,30,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
16,10,3454,8,4337,39,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
17,10,3595,8,4506,39,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
18,10,3897,9,5064,44,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
19,10,4137,9,5561,44,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
20,10,4440,9,5775,48,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
21,10,4630,10,6227,48,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
22,10,4845,10,6402,51,0,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
23,10,5174,10,6873,51,2,3809833539,5v5 Draft Pick games,Red,False,Sion,DUO,BOTTOM,Azn Doctor
0,1,500,1,0,0,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
1,1,500,1,0,0,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
2,1,563,1,181,2,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
3,1,846,3,722,11,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
4,1,1070,4,1258,16,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
5,1,1409,5,1893,26,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
6,1,1598,5,2343,29,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
7,1,1933,6,2917,38,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
8,1,2181,7,3641,46,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
9,1,2426,8,4092,52,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
10,1,2711,8,4666,58,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
11,1,3640,9,5760,68,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
12,1,3762,9,5760,68,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
13,1,4065,10,6483,75,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
14,1,4315,10,7058,81,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
15,1,4587,11,7569,89,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
16,1,4918,11,8204,97,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
17,1,5615,12,8841,103,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
18,1,5892,12,9232,112,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
19,1,6428,12,9532,112,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
20,1,6934,13,10530,130,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
21,1,7252,13,10923,137,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
22,1,7597,14,11520,145,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
23,1,8220,14,11922,149,0,3809833539,5v5 Draft Pick games,Blue,True,Yone,DUO,TOP,Izaiah
0,1,500,1,0,0,0,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
1,1,500,1,0,0,0,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
2,1,620,2,320,0,4,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
3,1,942,3,678,0,12,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
4,1,1066,3,678,0,12,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
5,1,1400,3,1101,1,20,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
6,1,1563,4,1155,1,22,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
7,1,1770,4,1324,1,26,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
8,1,1977,4,1528,1,30,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
9,1,2200,5,1726,1,34,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
10,1,2512,5,2276,2,42,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
11,1,2760,6,2524,2,46,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
12,1,3287,6,2970,6,46,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
13,1,3490,6,3140,6,50,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
14,1,3712,7,3348,6,54,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
15,1,3960,7,3599,6,58,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
16,1,4087,7,3599,6,58,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
17,1,4209,7,3665,6,58,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
18,1,4480,7,3978,6,63,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
19,1,4741,8,4542,11,65,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
20,1,4939,8,4935,11,65,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
21,1,5061,8,4935,11,65,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
22,1,5283,9,5144,11,69,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
23,1,5406,9,5144,11,69,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
24,1,5524,9,5178,11,69,3808752346,5v5 Ranked Flex games,Blue,False,Amumu,NONE,JUNGLE,PLZPLZCarryMe
0,6,500,1,0,0,0,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
1,6,500,1,0,0,0,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
2,6,620,2,320,0,4,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
3,6,927,3,675,0,12,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
4,6,1713,4,1372,0,24,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
5,6,1959,4,1654,0,29,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
6,6,2380,5,2029,0,36,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
7,6,2802,5,2359,0,36,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
8,6,3387,6,3113,1,52,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
9,6,3650,7,3564,1,58,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
10,6,4090,8,4162,1,71,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
11,6,4319,8,4434,2,76,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
12,6,4542,8,4700,2,80,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
13,6,5027,9,5444,4,92,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
14,6,5444,9,5623,4,96,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
15,6,5597,9,5717,5,96,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
16,6,6152,10,6132,8,100,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
17,6,6949,10,6944,8,104,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
18,6,7382,11,7366,11,108,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
19,6,7679,11,7744,11,116,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
20,6,7926,11,7958,11,116,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
21,6,8049,11,8073,11,116,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
22,6,8496,12,8893,11,120,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
23,6,8883,12,9262,18,120,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
24,6,9895,13,10335,24,120,3808752346,5v5 Ranked Flex games,Red,True,Elise,NONE,JUNGLE,643n
0,3,500,1,0,0,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
1,3,500,1,0,0,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
2,3,562,1,113,2,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
3,3,845,2,450,11,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
4,3,1120,3,808,17,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
5,3,1480,4,1346,29,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
6,3,1680,4,1594,33,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
7,3,1984,5,2027,44,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
8,3,2287,5,2314,51,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
9,3,2566,6,2731,59,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
10,3,3214,7,3297,69,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
11,3,3580,7,3748,80,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
12,3,4290,8,4210,86,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
13,3,4545,8,4570,94,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
14,3,4878,9,5341,106,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
15,3,5268,9,5861,117,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
16,3,5540,9,6015,117,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
17,3,5973,10,6632,132,0,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
18,3,6372,10,7150,142,2,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
19,3,6786,11,7625,149,4,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
20,3,7044,11,8087,151,8,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
21,3,7518,12,8789,162,12,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
22,3,7927,12,9257,174,12,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
23,3,8192,12,9465,178,16,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
24,3,8431,13,10096,183,16,3808752346,5v5 Ranked Flex games,Blue,False,Jinx,DUO_CARRY,BOTTOM,radaemon1
0,5,500,1,0,0,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
1,5,500,1,0,0,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
2,5,541,1,60,1,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
3,5,740,2,601,5,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
4,5,1036,4,1356,13,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
5,5,1186,5,1809,15,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
6,5,1442,6,2411,22,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
7,5,1927,6,2731,26,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
8,5,2293,7,3456,37,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
9,5,2535,7,3936,44,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
10,5,2904,8,4662,55,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
11,5,3111,8,5022,61,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
12,5,3324,9,5382,66,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
13,5,3601,9,5956,71,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
14,5,3724,9,5981,71,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
15,5,3930,10,6379,76,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
16,5,4235,10,7187,83,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
17,5,4385,11,7379,85,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
18,5,4507,11,7437,85,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
19,5,4630,11,7777,85,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
20,5,5570,11,8314,88,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
21,5,5895,12,8687,96,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
22,5,6198,12,9305,102,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
23,5,6362,12,9666,105,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
24,5,6931,13,10076,105,0,3808752346,5v5 Ranked Flex games,Blue,False,Lulu,DUO,TOP,AerialBlast
0,4,500,1,0,0,0,3808752346,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,SouporSecret
1,4,500,1,0,0,0,3808752346,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,SouporSecret
2,4,522,1,113,0,0,3808752346,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,SouporSecret
3,4,698,2,450,2,0,3808752346,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,SouporSecret
4,4,894,3,808,3,0,3808752346,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,SouporSecret
5,4,1126,4,1257,6,0,3808752346,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,SouporSecret
6,4,1261,4,1294,6,0,3808752346,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,SouporSecret
7,4,1430,5,1727,8,0,3808752346,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,SouporSecret
8,4,1654,5,1954,10,0,3808752346,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,SouporSecret
9,4,1803,5,2371,11,0,3808752346,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,SouporSecret
10,4,2097,6,2937,12,0,3808752346,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,SouporSecret
